model,prompt,project,input_file,n_rows,metric_type,pearson_run1,spearman_run1,valid_n_run1,runtime_sec_run1,pearson_run2,spearman_run2,valid_n_run2,runtime_sec_run2,pearson_run3,spearman_run3,valid_n_run3,runtime_sec_run3,pearson_run4,spearman_run4,valid_n_run4,runtime_sec_run4,pearson_run5,spearman_run5,valid_n_run5,runtime_sec_run5,pearson_mean,pearson_std,spearman_mean,spearman_std,total_runtime_sec,accuracy_run1,accuracy_run2,accuracy_run3,accuracy_run4,accuracy_run5,accuracy_mean,accuracy_std
deepseek-v4-flash,prompt3_pairwise,appceleratorstudio,../Result/deepseek_v4_flash_prompt3_pairwise_v7/appceleratorstudio_deepseek_v4_flash_prompt3_pairwise_v7.csv,584,pairwise_accuracy,,,584,593.1113,,,584,588.8878,,,584,590.5699999999999,,,584,586.8871,,,584,591.9218999999999,,,,,2951.3781,0.5993150684931506,0.589041095890411,0.601027397260274,0.5873287671232876,0.5976027397260274,0.5948630136986301,0.006244720044113176
deepseek-v4-flash,prompt3_pairwise,aptanastudio,../Result/deepseek_v4_flash_prompt3_pairwise_v7/aptanastudio_deepseek_v4_flash_prompt3_pairwise_v7.csv,166,pairwise_accuracy,,,166,169.51780000000002,,,166,168.94039999999998,,,166,168.76839999999999,,,166,166.1807,,,166,168.43619999999999,,,,,841.8435,0.5843373493975904,0.6024096385542169,0.6445783132530121,0.6024096385542169,0.6144578313253012,0.6096385542168675,0.022297295811231004
deepseek-v4-flash,prompt3_pairwise,bamboo,../Result/deepseek_v4_flash_prompt3_pairwise_v7/bamboo_deepseek_v4_flash_prompt3_pairwise_v7.csv,105,pairwise_accuracy,,,105,103.565,,,105,106.81370000000001,,,105,106.1881,,,105,110.4491,,,105,105.80990000000001,,,,,532.8258000000001,0.6190476190476191,0.5714285714285714,0.580952380952381,0.6571428571428571,0.5904761904761905,0.6038095238095238,0.03473253815011518
deepseek-v4-flash,prompt3_pairwise,clover,../Result/deepseek_v4_flash_prompt3_pairwise_v7/clover_deepseek_v4_flash_prompt3_pairwise_v7.csv,77,pairwise_accuracy,,,77,77.4626,,,77,83.8938,,,77,79.48579999999998,,,77,77.8178,,,77,79.2713,,,,,397.93129999999996,0.5714285714285714,0.6883116883116883,0.6623376623376623,0.6753246753246753,0.5584415584415584,0.6311688311688312,0.061328410146065444
deepseek-v4-flash,prompt3_pairwise,datamanagement,../Result/deepseek_v4_flash_prompt3_pairwise_v7/datamanagement_deepseek_v4_flash_prompt3_pairwise_v7.csv,934,pairwise_accuracy,,,934,960.7963000000001,,,934,955.5739,,,934,954.281,,,933,967.3834,,,934,959.0427999999999,,,,,4797.0774,0.5417558886509636,0.5342612419700214,0.5353319057815846,0.5509110396570204,0.5203426124197003,0.5365205376958581,0.011210909592476196
deepseek-v4-flash,prompt3_pairwise,duracloud,../Result/deepseek_v4_flash_prompt3_pairwise_v7/duracloud_deepseek_v4_flash_prompt3_pairwise_v7.csv,134,pairwise_accuracy,,,134,139.17469999999997,,,134,141.49269999999999,,,134,134.91590000000002,,,134,141.80829999999997,,,134,139.3895,,,,,696.7810999999999,0.5970149253731343,0.6417910447761194,0.6194029850746269,0.6343283582089553,0.6417910447761194,0.626865671641791,0.019026192214898464
deepseek-v4-flash,prompt3_pairwise,jirasoftware_filtered,../Result/deepseek_v4_flash_prompt3_pairwise_v7/jirasoftware_filtered_deepseek_v4_flash_prompt3_pairwise_v7.csv,65,pairwise_accuracy,,,65,66.79870000000001,,,65,66.5643,,,65,66.62140000000001,,,65,67.2003,,,65,68.69200000000001,,,,,335.8767,0.6153846153846154,0.7076923076923077,0.676923076923077,0.6615384615384615,0.6,0.6523076923076923,0.044322647048885964
deepseek-v4-flash,prompt3_pairwise,mesos,../Result/deepseek_v4_flash_prompt3_pairwise_v7/mesos_deepseek_v4_flash_prompt3_pairwise_v7.csv,336,pairwise_accuracy,,,336,351.5485,,,336,343.7685,,,336,358.3576,,,336,349.20799999999997,,,336,344.0548,,,,,1746.9374,0.6011904761904762,0.6101190476190477,0.6190476190476191,0.6071428571428571,0.625,0.6125,0.009505190132542462
deepseek-v4-flash,prompt3_pairwise,moodle,../Result/deepseek_v4_flash_prompt3_pairwise_v7/moodle_deepseek_v4_flash_prompt3_pairwise_v7.csv,234,pairwise_accuracy,,,234,238.60999999999999,,,234,233.37219999999996,,,234,234.97660000000002,,,234,233.781,,,234,235.7608,,,,,1176.5005999999998,0.5512820512820513,0.5811965811965812,0.5341880341880342,0.5512820512820513,0.5769230769230769,0.558974358974359,0.019676691338839893
deepseek-v4-flash,prompt3_pairwise,mule,../Result/deepseek_v4_flash_prompt3_pairwise_v7/mule_deepseek_v4_flash_prompt3_pairwise_v7.csv,178,pairwise_accuracy,,,178,179.4973,,,178,181.31310000000002,,,178,174.0587,,,178,182.10340000000002,,,178,178.5609,,,,,895.5334,0.6797752808988764,0.6348314606741573,0.6067415730337079,0.6460674157303371,0.6460674157303371,0.6426966292134833,0.026230601190851115
deepseek-v4-flash,prompt3_pairwise,mulestudio,../Result/deepseek_v4_flash_prompt3_pairwise_v7/mulestudio_deepseek_v4_flash_prompt3_pairwise_v7.csv,147,pairwise_accuracy,,,147,143.3373,,,147,146.6952,,,147,145.4162,,,147,140.7539,,,147,147.80960000000002,,,,,724.0122,0.5918367346938775,0.5578231292517006,0.564625850340136,0.564625850340136,0.5714285714285714,0.5700680272108842,0.013085295280048549
deepseek-v4-flash,prompt3_pairwise,springxd,../Result/deepseek_v4_flash_prompt3_pairwise_v7/springxd_deepseek_v4_flash_prompt3_pairwise_v7.csv,706,pairwise_accuracy,,,706,700.3467,,,706,681.3913,,,706,668.2455,,,706,672.1717000000001,,,706,666.173,,,,,3388.3282,0.6189801699716714,0.5963172804532578,0.6118980169971672,0.6175637393767706,0.6246458923512748,0.6138810198300283,0.0108150760163292
deepseek-v4-flash,prompt3_pairwise,talenddataquality,../Result/deepseek_v4_flash_prompt3_pairwise_v7/talenddataquality_deepseek_v4_flash_prompt3_pairwise_v7.csv,277,pairwise_accuracy,,,277,267.8881,,,277,261.67229999999995,,,277,260.82360000000006,,,277,257.5142,,,277,257.5547,,,,,1305.4529,0.5848375451263538,0.592057761732852,0.6462093862815884,0.5884476534296029,0.6064981949458483,0.603610108303249,0.025193279887895874
deepseek-v4-flash,prompt3_pairwise,talendesb,../Result/deepseek_v4_flash_prompt3_pairwise_v7/talendesb_deepseek_v4_flash_prompt3_pairwise_v7.csv,174,pairwise_accuracy,,,174,164.8446,,,174,159.8091,,,174,160.4809,,,174,163.3345,,,174,163.5618,,,,,812.0309,0.6436781609195402,0.6494252873563219,0.6264367816091954,0.6666666666666666,0.7241379310344828,0.6620689655172414,0.03755473391426332
deepseek-v4-flash,prompt3_pairwise,titanium,../Result/deepseek_v4_flash_prompt3_pairwise_v7/titanium_deepseek_v4_flash_prompt3_pairwise_v7.csv,451,pairwise_accuracy,,,451,415.6167,,,451,411.8745,,,451,410.5726,,,451,414.00239999999997,,,451,415.6435,,,,,2067.7097,0.5476718403547672,0.5521064301552107,0.5720620842572062,0.5742793791574279,0.5365853658536586,0.5565410199556541,0.01621811401144984
deepseek-v4-flash,prompt3_pairwise,usergrid,../Result/deepseek_v4_flash_prompt3_pairwise_v7/usergrid_deepseek_v4_flash_prompt3_pairwise_v7.csv,97,pairwise_accuracy,,,97,86.9286,,,97,89.09370000000001,,,97,87.9475,,,96,89.24510000000001,,,97,87.91539999999999,,,,,441.13030000000003,0.6391752577319587,0.6082474226804123,0.5773195876288659,0.6875,0.6082474226804123,0.6240979381443299,0.041646844932686986
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,584,numeric_story_point,0.2825973447456116,0.32526004131295794,584,602.4931,0.3337973118264652,0.36794177395496785,584,613.8124,0.3683590540252727,0.40347889882851257,584,614.5929,0.3313127789006485,0.3805607274808377,584,604.3989999999999,0.15124548001054114,0.38936189260183135,584,598.0725,0.2934623939017078,0.08516567212809638,0.37332066683582144,0.02982454766386746,3033.3698999999997,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,166,numeric_story_point,0.3738157493761959,0.34072601564559984,166,166.8995,0.27810892211526816,0.36129304537170476,166,166.858,0.27240565197234634,0.28526236128640614,166,168.6334,0.3390331465100476,0.2932283501016958,166,167.88510000000002,0.48771127132130804,0.4574164003171164,166,169.8578,0.3502149482590332,0.08780779429277005,0.34758523454450463,0.06916763938797933,840.1338000000001,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,105,numeric_story_point,0.29271647983676036,0.3247986549579007,105,94.08449999999999,0.3697690310412953,0.43697825652856515,105,89.92200000000001,0.19885715277237098,0.2315169017995748,105,92.8001,0.36991622015509856,0.43996442340873765,105,94.8685,0.3680179352482265,0.4291866611500016,105,94.5598,0.3198553638107503,0.07532294288535686,0.372488979568956,0.09229561640855245,466.2349,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,77,numeric_story_point,0.4355168454890195,0.5526011804262483,77,68.93739999999998,0.4172142082054245,0.48732782977205014,77,67.8942,0.5179177231354372,0.7115877504653131,77,66.63320000000002,0.3698483277606447,0.6037376716181088,77,71.09429999999999,0.44143843435290736,0.5942803236413305,77,70.9457,0.43638710778868656,0.05354559697444418,0.5899069511846102,0.08205307552065566,345.5048,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,934,numeric_story_point,0.31278209689793623,0.35928531234866,934,828.6073,0.37705566889607434,0.3613157028346171,934,799.3555,0.3298850230327398,0.3324262686943897,934,809.9218,0.3345283281059042,0.3340466697320821,934,814.517,0.26160650331742813,0.3239195950754174,934,813.4152,0.32317152405001653,0.04176045110836991,0.34219870973703326,0.01698156211076802,4065.8168,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,134,numeric_story_point,0.3833912796508194,0.3756468532610038,134,120.90439999999998,0.36460162906056515,0.4307852956036535,134,118.0137,0.3779623004823298,0.388129411464536,134,119.9627,0.39298833566652563,0.39212033625235393,134,119.50219999999999,0.4739887020478323,0.4132521463849533,134,114.3964,0.39858644938161447,0.043382183259746035,0.3999868085933001,0.021905642356433205,592.7794,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,jirasoftware_filtered,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/jirasoftware_filtered_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,65,numeric_story_point,0.38229567022837774,0.4045167863700896,65,58.838100000000004,0.4124477832456018,0.5527967467795031,65,56.481,0.28862249549364766,0.4702479743379018,65,55.3753,0.44442077426642707,0.4825789398733101,65,56.9454,0.40201878347972203,0.4333291316008511,65,57.3592,0.3859611013427552,0.05887522060697373,0.46869391579233116,0.05620913420774761,284.999,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,mesos,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/mesos_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,336,numeric_story_point,0.3705193299820599,0.4492798379246334,336,293.7608,0.4696710624827508,0.4527575962233212,336,305.04200000000003,0.42924996255239534,0.487570680750212,336,296.3768,0.4035028249501805,0.4465491419813846,336,299.2425,0.39165057301743805,0.45602881525829564,336,293.8201,0.4129187505969649,0.03816490302009951,0.45843721442756935,0.016673340400017313,1488.2422000000001,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,moodle,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/moodle_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,234,numeric_story_point,0.12902939659937832,0.14421091898196492,234,210.0532,0.17040533050178072,0.221227492232384,234,209.7073,0.2380442312673143,0.22977894235193985,234,212.4001,-0.000886285410017395,0.19653604858067883,234,209.8635,0.19675148658047342,0.21007924393134725,234,207.91969999999998,0.14666883190778587,0.09152160892017507,0.20036652921566298,0.033773998113364914,1049.9438,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,mule,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/mule_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,178,numeric_story_point,0.45794051088237375,0.3942454797204468,178,166.77949999999998,0.34471131377937847,0.3358144809034203,178,161.6329,0.40583189506669703,0.35574979469318596,178,158.07319999999999,0.4253266625224246,0.3985275385250765,178,156.388,0.34578409383197084,0.32327800591912714,178,157.9067,0.395918895216569,0.04986351336463465,0.36152305995225137,0.03390071524463304,800.7803,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,mulestudio,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/mulestudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,147,numeric_story_point,0.2588569889615662,0.25419177334187243,147,126.72529999999999,0.22726155101494755,0.2699307979263195,147,131.15590000000003,0.2348348607245743,0.17288764808833942,147,129.6596,0.23860158608564355,0.258367698505061,147,127.56299999999999,0.20215257595992464,0.19354035259931476,147,130.06040000000002,0.23234151254933125,0.02052835658766214,0.22978365409218143,0.04351818424703528,645.1642,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,springxd,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/springxd_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,706,numeric_story_point,0.2968201436548665,0.35429499494183414,706,625.4667999999999,0.3571871147312482,0.38083731197087184,706,626.0385,0.36535043713038345,0.3961965432625207,706,626.3838000000001,0.31307234008296775,0.3850524090284215,706,643.9741,0.32447986285364216,0.3736952776643612,706,650.7699,0.3313819796906216,0.02914259650776587,0.3780153073736019,0.015567255110047374,3172.6331,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,talenddataquality,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/talenddataquality_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,277,numeric_story_point,0.3801001702448137,0.41579263967405466,277,253.1369,0.4336405019604764,0.4464956376472927,277,252.19539999999998,0.3508563593436911,0.40561259615693124,277,254.7111,0.48986736758303695,0.47278515137033333,277,260.1074,0.41273345930026895,0.4230325992788364,277,252.74960000000004,0.41343957168645745,0.05309886608929088,0.43274372482548973,0.026973015849310014,1272.9004,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,talendesb,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/talendesb_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,174,numeric_story_point,0.4311216494536517,0.48927878796900487,174,163.8171,0.341638615547392,0.43540031873872104,174,160.79919999999998,0.36003120982448694,0.45023216687488554,174,165.05360000000002,0.37362549780537063,0.46753195968789735,174,165.28359999999998,0.3453531365426475,0.4853918314187953,174,169.005,0.3703540218347097,0.03626150297799305,0.4655670129378608,0.022936432053283867,823.9585,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,titanium,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/titanium_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,451,numeric_story_point,0.3296187120872541,0.35160737125952585,451,471.8873,0.39286468106546524,0.3871636529467529,451,488.8103,0.38541431714562463,0.3696456860956001,451,478.3552,0.41542063676982566,0.40825130008716304,451,490.9044,0.4172234649150831,0.3852654975747348,451,501.16639999999995,0.38810836239665053,0.035512565263944994,0.3803867015927554,0.02115292436923349,2431.1236,,,,,,,
deepseek-v4-flash,prompt4_pairwise_fewshot,usergrid,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/usergrid_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv,97,numeric_story_point,0.2695150717793345,0.3327942717523978,97,100.1114,0.26285027590346066,0.27804241566543114,97,100.04350000000001,0.263990416531378,0.3468272228406468,97,96.33109999999999,0.23038945273537495,0.24032653356297395,97,97.6876,0.24545169095130903,0.2917687137169961,97,96.519,0.25443938158017143,0.01618965338740892,0.2979518315076891,0.042889655711390896,490.6926,,,,,,,
